name,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree,bug
org.apache.tools.ant.types.selectors.SelectorScanner,3,3,6,50,1,33.33333206,4.43583107,78.03030396,1.5,0.5,0,0,0.123054651,0,2,1,3,0
org.apache.tools.ant.types.selectors.SelectorUtils,12,15,132,11.36363602,3,25,11.24030972,64.2857132,58.5,0.886363626,9,6.818181992,0.193621868,7.92E-05,10,2,12,1
org.apache.tools.ant.types.selectors.SignedSelector,4,2,12,16.66666603,2,50,17.14039612,88.8392868,5,0.833333313,0,0,0.218846869,0,0,4,4,0
org.apache.tools.ant.types.selectors.SizeSelector,11,7,110,6.363636494,4,36.36363602,4.823428154,44.62151337,51.5,0.936363637,30,27.27272797,0.140206186,0.000530894,6,5,11,0
org.apache.tools.ant.types.selectors.TypeSelector,8,5,56,8.928571701,3,37.5,3.875968933,45,25.5,0.910714269,15,26.7857151,0.139287177,0.000194091,5,3,8,0
org.apache.tools.ant.types.selectors.modifiedselector.Algorithm,4,3,12,25,1,25,1.291989684,78.94736481,4.5,0.75,0,0,0,0,4,0,4,0
org.apache.tools.ant.types.selectors.modifiedselector.Cache,2,1,2,50,1,50,1.291989684,93.75,0.5,0.5,0,0,0,0,2,0,2,0
org.apache.tools.ant.types.selectors.modifiedselector.ChecksumAlgorithm,3,2,6,33.33333206,1,33.33333206,23.72954369,96.83655548,2,0.666666687,0,0,0.140379851,0,1,2,3,0
org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm,3,2,6,33.33333206,1,33.33333206,23.72954369,96.83655548,2,0.666666687,0,0,0.140379851,0,1,2,3,0
org.apache.tools.ant.types.selectors.modifiedselector.EqualComparator,1,0,0,0,1,100,1.291989684,100,0,0,0,0,0,0,1,0,1,0
org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm,2,1,2,50,1,50,1.291989684,88.23529053,0.5,0.5,0,0,1,0,1,1,2,0
org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector,30,61,870,7.01149416,6,20,30.83548737,40.91428757,404.5,0.92988503,107.5833359,12.36590004,0.268138801,0.001988381,6,24,30,1
org.apache.tools.ant.types.selectors.modifiedselector.PropertiesfileCache,2,1,2,50,1,50,1.291989684,93.75,0.5,0.5,0,0,1,0,1,1,2,0
org.apache.tools.ant.types.spi.Provider,4,5,12,41.66666794,1,25,24.03100777,73.13237,3.5,0.583333313,0,0,0.184324324,0,1,3,4,0
org.apache.tools.ant.types.spi.Service,5,7,20,35,1,20,24.5908699,72.6463089,6.5,0.649999976,2,10,0.184764992,6.72E-07,1,4,5,0
org.apache.tools.ant.util.Base64Converter,2,0,2,0,2,100,0.344530582,100,1,1,0,0,0,0,2,0,2,0
org.apache.tools.ant.util.ChainedMapper,2,1,2,50,1,50,1.636520267,90.47618866,0.5,0.5,0,0,0.158383651,0,0,2,2,0
org.apache.tools.ant.util.ClasspathUtils,19,52,342,15.20467854,1,5.263157845,28.29457283,48.41562271,145,0.8479532,47.08333206,13.76705647,0.227424749,0.000257402,13,7,20,0
org.apache.tools.ant.util.CollectionUtils,5,0,20,0,5,100,2.497846603,98.30508423,10,1,6,30,1,0.000506553,2,3,5,1
org.apache.tools.ant.util.CompositeMapper,3,4,6,66.66666412,1,33.33333206,2.024117231,70.14925385,1,0.333333343,0,0,0.158139535,0,1,2,3,0
org.apache.tools.ant.util.ConcatFileInputStream,4,3,12,25,2,50,14.29801941,77.030159,4.5,0.75,1,8.333333015,0.196995956,2.54E-06,1,3,4,0
org.apache.tools.ant.util.ConcatResourceInputStream,6,8,30,26.66666603,1,16.66666603,12.66149902,71.70731354,11,0.733333349,2,6.666666508,0.194301994,6.25E-06,2,4,6,0
org.apache.tools.ant.util.ContainerMapper,4,4,12,33.33333206,1,25,2.024117231,69.11764526,4,0.666666687,3,25,0.187534473,0.000125618,3,2,5,0
org.apache.tools.ant.util.DOMElementWriter,14,22,182,12.08791256,2,14.28571415,8.742463112,45.21158218,80,0.879120886,24.66666603,13.55311394,0.466666667,6.81E-06,7,7,14,0
org.apache.tools.ant.util.DOMUtils,9,13,72,18.05555534,1,11.11111069,8.914729118,50.12106705,29.5,0.819444418,6.666666508,9.259259224,0.190715884,4.60E-05,2,7,9,0
org.apache.tools.ant.util.DateUtils,5,2,20,10,3,60,2.067183495,78.68852234,9,0.899999976,0,0,0,0,5,0,5,1
org.apache.tools.ant.util.DeweyDecimal,4,2,12,16.66666603,2,50,0.861326456,68.96551514,5,0.833333313,0,0,0,0,4,0,4,0
org.apache.tools.ant.util.FileNameMapper,38,57,1406,4.05405426,5,13.15789509,8.656331062,39.33463669,674.5,0.959459484,0,0,0,0,38,0,38,0
org.apache.tools.ant.util.FileTokenizer,4,0,12,0,4,100,8.742463112,91.03138733,6,1,3,25,0.194063927,6.85E-05,1,3,4,0
org.apache.tools.ant.util.FileUtils,147,538,21462,2.506756067,6,4.081632614,38.97502136,27.6589241,10462,0.974932432,2199.609619,10.24885654,0.238596491,0.018846442,139,12,151,1
org.apache.tools.ant.util.FlatFileNameMapper,2,1,2,50,1,50,2.411714077,88.8888855,0.5,0.5,0,0,1,0,1,1,2,0
org.apache.tools.ant.util.GlobPatternMapper,5,2,20,10,3,60,3.746770144,87,9,0.899999976,2,10,1,3.71E-07,4,1,5,1
org.apache.tools.ant.util.IdentityMapper,8,7,56,12.5,1,12.5,4.048234463,57.66871262,24.5,0.875,0,0,1,0,7,1,8,0
org.apache.tools.ant.util.IdentityStack,1,0,0,0,1,100,1.636520267,100,0,0,0,0,0,0,1,0,1,0
org.apache.tools.ant.util.JAXPUtils,21,58,420,13.80952358,1,4.761904716,29.62962914,61.10124207,181,0.86190474,59.08333206,14.06746006,0.225464191,0.00408306,10,11,21,0
org.apache.tools.ant.util.JavaEnvUtils,29,69,812,8.497536659,5,17.24137878,22.52368736,49.85700607,371.5,0.915024638,41.2857132,5.084447384,0.193072118,0.000203246,27,2,29,0
org.apache.tools.ant.util.KeepAliveInputStream,1,0,0,0,1,100,1.722652912,100,0,0,0,0,0,0,1,0,1,0
org.apache.tools.ant.util.KeepAliveOutputStream,2,0,2,0,2,100,1.205857038,90.32257843,1,1,0,0,0,0,2,0,2,0
org.apache.tools.ant.util.LazyFileOutputStream,1,0,0,0,1,100,1.033591747,100,0,0,0,0,0,0,1,0,1,0
org.apache.tools.ant.util.LeadPipeInputStream,3,3,6,50,1,33.33333206,10.85271358,88.73239136,1.5,0.5,0,0,0.180042239,0,1,2,3,0
org.apache.tools.ant.util.LineOrientedOutputStream,2,0,2,0,2,100,0.990525424,100,1,1,0,0,0,0,2,0,2,0
org.apache.tools.ant.util.LineTokenizer,8,4,56,7.142857075,4,50,4.995693207,76.82118988,26,0.928571403,8,14.28571415,0.177453027,0.000210215,6,2,8,0
org.apache.tools.ant.util.LoaderUtils,10,17,90,18.88888931,1,10,25.96899223,70.36172485,36.5,0.811111093,5.666666508,6.29629612,0.193511668,8.65E-06,7,3,10,0
org.apache.tools.ant.util.MergingMapper,4,3,12,25,1,25,3.273040533,68.46846771,4.5,0.75,0,0,1,0,3,1,4,0
org.apache.tools.ant.util.OutputStreamFunneler,3,1,6,16.66666603,2,66.66666412,1.119724393,92.85713959,2.5,0.833333313,2,33.33333206,1,3.71E-05,2,2,4,0
org.apache.tools.ant.util.PackageNameMapper,1,0,0,0,1,100,0.215331614,100,0,0,0,0,0.666666667,0,0,1,1,0
org.apache.tools.ant.util.PropertyOutputStream,3,2,6,33.33333206,1,33.33333206,16.88199806,97.02970123,2,0.666666687,0,0,0.21433061,0,2,1,3,0
org.apache.tools.ant.util.ProxySetup,2,2,2,100,1,50,16.53746796,96.72544098,0,0,0,0,0.214105793,0,1,1,2,0
org.apache.tools.ant.util.ReaderInputStream,2,0,2,0,2,100,1.07665801,100,1,1,0,0,0,0,2,0,2,0
org.apache.tools.ant.util.ReflectUtil,5,4,20,20,1,20,23.16968155,97.28752136,8,0.800000012,1,5,0.139811398,6.33E-05,4,1,5,1
org.apache.tools.ant.util.ReflectWrapper,3,1,6,16.66666603,2,66.66666412,0.430663228,71.42857361,2.5,0.833333313,1,16.66666603,0.122977346,1.86E-07,2,1,3,0
org.apache.tools.ant.util.RegexpPatternMapper,4,3,12,25,2,50,23.85874176,93.58107758,4.5,0.75,0,0,0.179568194,0,0,4,4,1
org.apache.tools.ant.util.ResourceUtils,31,76,930,8.172042847,1,3.225806475,23.94487572,51.24423981,427,0.918279588,250.5,26.93548393,0.250368189,0.010467225,8,24,32,1
org.apache.tools.ant.util.RetryHandler,3,2,6,33.33333206,1,33.33333206,9.216193199,94.27312469,2,0.666666687,0,0,0.180379747,0,1,2,3,0
org.apache.tools.ant.util.Retryable,8,13,56,23.2142849,1,12.5,1.119724393,61.90476227,21.5,0.767857134,0,0,0,0,8,0,8,0
org.apache.tools.ant.util.ScriptRunnerBase,14,34,182,18.68131828,1,7.142857075,28.03617477,53.98009872,74,0.813186824,11.83333302,6.501831532,0.225082508,0.000138746,10,4,14,0
org.apache.tools.ant.util.ScriptRunnerCreator,6,7,30,23.33333397,1,16.66666603,26.9164505,65.30825806,11.5,0.766666651,2.333333254,7.777777672,0.215994962,2.41E-06,1,5,6,0
org.apache.tools.ant.util.ScriptRunnerHelper,13,44,156,28.20512772,1,7.692307472,18.94918251,61.19610596,56,0.717948735,14.33333302,9.188034058,0.227513228,9.17E-06,5,8,13,0
org.apache.tools.ant.util.SourceFileScanner,15,44,210,20.95238113,1,6.666666508,18.7769165,55.18987274,83,0.790476203,19.16666603,9.126984596,0.207043109,0.00018112,7,8,15,0
org.apache.tools.ant.util.StringTokenizer,4,0,12,0,4,100,4.263566017,92.52336121,6,1,3,25,0.178010471,6.29E-05,1,3,4,0
org.apache.tools.ant.util.StringUtils,32,37,992,3.72983861,10,31.25,24.4186039,56.70000076,477.5,0.962701619,0,0,0,0,32,0,32,0
org.apache.tools.ant.util.TaskLogger,1,0,0,0,1,100,8.311800003,100,0,0,0,0,0.17994723,0,0,1,1,0
org.apache.tools.ant.util.TeeOutputStream,4,0,12,0,4,100,2.368647814,80.88235474,6,1,0,0,0,0,4,0,4,0
org.apache.tools.ant.util.TimeoutObserver,3,3,6,50,1,33.33333206,1.507321239,79.54545593,1.5,0.5,0,0,1,0,3,1,4,0
org.apache.tools.ant.util.Tokenizer,6,3,30,10,3,50,1.464254975,59.64912415,13.5,0.899999976,0,0,0,0,6,0,6,0
org.apache.tools.ant.util.UUEncoder,1,0,0,0,1,100,0.129198968,100,0,0,0,0,0,0,1,0,1,0
org.apache.tools.ant.util.UnPackageNameMapper,1,0,0,0,1,100,0.215331614,100,0,0,0,0,0.666666667,0,0,1,1,0
org.apache.tools.ant.util.Watchdog,3,3,6,50,1,33.33333206,1.507321239,79.54545593,1.5,0.5,0,0,1,0,3,1,4,1
org.apache.tools.ant.util.WeakishReference,1,0,0,0,1,100,0.086132646,100,0,0,0,0,0,0,1,0,1,0
org.apache.tools.ant.util.XMLFragment,12,18,132,13.63636398,2,16.66666603,25.62446213,69.2665863,57,0.863636374,12,9.090909004,0.246231156,7.92E-05,2,11,13,0
org.apache.tools.ant.util.depend.AbstractAnalyzer,6,3,30,10,4,66.66666412,17.39879417,79.68441772,13.5,0.899999976,9,30,0.225148124,0.000190375,3,3,6,0
org.apache.tools.ant.util.depend.DependencyAnalyzer,5,4,20,20,1,20,5.900085926,81.54762268,8,0.800000012,0,0,0.199065966,0,4,1,5,0
org.apache.tools.ant.util.depend.bcel.AncestorAnalyzer,1,0,0,0,1,100,0.258397937,100,0,0,0,0,0.184210526,0,0,1,1,0
org.apache.tools.ant.util.depend.bcel.DependencyVisitor,1,0,0,0,1,100,0.086132646,100,0,0,0,0,0,0,1,0,1,0
org.apache.tools.ant.util.depend.bcel.FullAnalyzer,2,0,2,0,2,100,0.30146426,100,1,1,0,0,0.184648417,0,0,2,2,0
org.apache.tools.ant.util.facade.FacadeTaskHelper,5,4,20,20,1,20,2.670111895,63.26530457,8,0.800000012,0,0,0.156533575,0,4,1,5,0
org.apache.tools.ant.util.facade.ImplementationSpecificArgument,8,9,56,16.0714283,1,12.5,5.770887375,70.52631378,23.5,0.839285731,6,10.71428585,0.185045724,6.71E-05,7,1,8,0
org.apache.tools.ant.util.java15.ProxyDiagnostics,1,0,0,0,1,100,23.04048157,100,0,0,0,0,0.139811398,0,0,1,1,0
org.apache.tools.ant.util.optional.JavaxScriptRunner,4,3,12,25,1,25,23.2558136,96.94793701,4.5,0.75,0,0,0.185344828,0,0,4,4,1
org.apache.tools.ant.util.optional.NoExitSecurityManager,1,0,0,0,1,100,0.129198968,100,0,0,0,0,1,0,0,1,1,0
org.apache.tools.ant.util.optional.WeakishReference12,1,0,0,0,1,100,0.086132646,100,0,0,0,0,0.666666667,0,0,1,1,0
org.apache.tools.ant.util.regexp.JakartaOroMatcher,4,3,12,25,1,25,23.16968155,96.7625885,4.5,0.75,1,8.333333015,0.140625,9.28E-08,1,3,4,0
org.apache.tools.ant.util.regexp.JakartaOroRegexp,4,3,12,25,1,25,23.21274757,96.42218018,4.5,0.75,0,0,0.141326741,0,0,4,4,0
org.apache.tools.ant.util.regexp.JakartaRegexpMatcher,4,3,12,25,1,25,23.16968155,96.7625885,4.5,0.75,1,8.333333015,0.140625,9.28E-08,1,3,4,0
org.apache.tools.ant.util.regexp.JakartaRegexpRegexp,4,3,12,25,1,25,23.21274757,96.42218018,4.5,0.75,0,0,0.141326741,0,0,4,4,0
org.apache.tools.ant.util.regexp.Jdk14RegexpMatcher,4,3,12,25,1,25,23.16968155,96.7625885,4.5,0.75,1,8.333333015,0.140625,9.28E-08,1,3,4,0
org.apache.tools.ant.util.regexp.Jdk14RegexpRegexp,4,3,12,25,1,25,23.21274757,96.42218018,4.5,0.75,0,0,0.141326741,0,0,4,4,0
org.apache.tools.ant.util.regexp.Regexp,14,19,182,10.43956089,1,7.142857075,23.77260971,87.34177399,81.5,0.895604372,11.5,6.31868124,0.140321915,0.000186951,12,2,14,0
org.apache.tools.ant.util.regexp.RegexpFactory,7,11,42,26.19047546,1,14.28571415,26.95951843,63.42451859,15.5,0.738095224,2.333333254,5.555555344,0.218228498,0.000156836,1,6,7,0
org.apache.tools.ant.util.regexp.RegexpMatcher,11,14,110,12.72727299,1,9.090909004,23.51421165,90.09900665,48,0.872727275,1.5,1.363636374,0.139917695,9.45E-05,10,1,11,0
org.apache.tools.ant.util.regexp.RegexpMatcherFactory,8,14,56,25,1,12.5,27.13178253,62.62425613,21,0.75,5.5,9.821428299,0.217113665,6.23E-05,3,5,8,0
org.apache.tools.ant.util.regexp.RegexpUtil,6,3,30,10,3,50,0.387596905,37.5,13.5,0.899999976,0,0,0,0,6,0,6,0
org.apache.tools.bzip2.BZip2Constants,2,0,2,0,2,100,0.430663228,83.33333588,1,1,0,0,0,0,2,0,2,0
org.apache.tools.bzip2.CBZip2InputStream,6,0,30,0,6,100,0.689061165,84.21052551,15,1,9,30,1,2.04E-06,3,3,6,1
org.apache.tools.bzip2.CBZip2OutputStream,6,0,30,0,6,100,0.689061165,88.8888855,15,1,9,30,1,2.60E-06,3,3,6,1
org.apache.tools.bzip2.CRC,2,0,2,0,2,100,0.430663228,83.33333588,1,1,0,0,0,0,2,0,2,0
org.apache.tools.mail.ErrorInQuitException,1,0,0,0,1,100,0.215331614,100,0,0,0,0,0,0,1,0,1,0
org.apache.tools.mail.MailMessage,5,0,20,0,5,100,0.77519381,81.8181839,10,1,6,30,1,3.34E-06,2,3,5,0
org.apache.tools.mail.MailPrintStream,1,0,0,0,1,100,0.215331614,100,0,0,0,0,0,0,1,0,1,0
org.apache.tools.mail.SmtpResponseReader,1,0,0,0,1,100,0.215331614,100,0,0,0,0,0,0,1,0,1,0
org.apache.tools.tar.TarBuffer,2,0,2,0,2,100,0.30146426,87.5,1,1,0,0,0,0,2,0,2,1
org.apache.tools.tar.TarConstants,1,0,0,0,1,100,0.344530582,100,0,0,0,0,0,0,1,0,1,0
org.apache.tools.tar.TarEntry,8,6,56,10.71428585,3,37.5,1.464254975,57.62711716,25,0.892857134,12,21.4285717,1,2.97E-06,6,2,8,1
org.apache.tools.tar.TarInputStream,5,4,20,20,2,40,0.818260133,55.88235474,8,0.800000012,3,15,0.666666667,7.42E-07,3,2,5,1
org.apache.tools.tar.TarOutputStream,3,1,6,16.66666603,2,66.66666412,1.335055947,88.57142639,2.5,0.833333313,1,16.66666603,0.666666667,3.71E-07,1,2,3,1
org.apache.tools.tar.TarUtils,1,0,0,0,1,100,0.344530582,100,0,0,0,0,0,0,1,0,1,0
org.apache.tools.zip.AsiExtraField,4,1,12,8.333333015,3,75,0.516795874,60,5.5,0.916666687,0,0,1,0,0,4,4,1
org.apache.tools.zip.ExtraFieldUtils,4,5,12,41.66666794,1,25,0.602928519,46.66666794,3.5,0.583333313,1,8.333333015,1,3.15E-06,1,3,4,1
org.apache.tools.zip.JarMarker,3,2,6,33.33333206,1,33.33333206,1.205857038,70,2,0.666666687,0.5,8.333333015,1,3.71E-08,1,2,3,0
org.apache.tools.zip.UnixStat,1,0,0,0,1,100,0.172265291,100,0,0,0,0,0,0,1,0,1,0
org.apache.tools.zip.UnrecognizedExtraField,3,3,6,50,1,33.33333206,0.430663228,50,1.5,0.5,0,0,1,0,1,2,3,1
org.apache.tools.zip.ZipEntry,11,19,110,17.27272797,1,9.090909004,2.842377186,46.80850983,45.5,0.827272713,16.5,15,0.8,8.99E-06,8,3,11,1
org.apache.tools.zip.ZipExtraField,8,11,56,19.6428566,1,12.5,2.196382523,57.95454407,22.5,0.803571403,0.833333313,1.488095284,1,8.35E-08,7,1,8,0
org.apache.tools.zip.ZipFile,14,18,182,9.890110016,3,21.4285717,2.842377186,48.17518234,82,0.901098907,42.16666794,23.16849899,0.714285714,1.38E-05,8,7,15,1
org.apache.tools.zip.ZipLong,3,1,6,16.66666603,2,66.66666412,0.818260133,73.07691956,2.5,0.833333313,0,0,0,0,3,0,3,1
org.apache.tools.zip.ZipOutputStream,8,11,56,19.6428566,1,12.5,2.325581312,51.92307663,22.5,0.803571403,6.666666508,11.90476227,0.6,1.57E-06,5,3,8,1
org.apache.tools.zip.ZipShort,8,10,56,17.8571434,1,12.5,0.947459102,40,23,0.821428597,0,0,0,0,8,0,8,1
